          x_f      vx_f           y_f      vy_f
-1.643146e-02 -0.888586  1.209400e-03  0.280752
-2.594767e-04  1.239732 -9.905384e-06 -0.130435
-3.634400e-03 -0.334890  4.939316e-04 -0.866573
-1.573179e-03  0.762666  4.108821e-03 -0.172553
 8.715369e-03 -0.422883  1.261406e-02  2.165987
-3.526675e-04  0.058292  1.003760e-03 -0.451555
 4.299445e-03  1.928148  9.724679e-03 -0.978659
-2.121880e-03 -0.408052 -1.098792e-03 -0.057501
 9.889541e-03 -0.208464 -9.559462e-03  2.362276
 1.688245e-03 -0.087976  3.640425e-03 -0.329011
 1.388442e-02  0.911408  1.693394e-03  0.310570
-5.122431e-03  0.270406  4.204434e-03 -0.225720
-1.872792e-03  0.970004 -2.517675e-04  0.088139
 1.563834e-02  0.141686 -6.163566e-03 -0.347752
 1.669816e-03  2.051246  1.066958e-04 -0.099804
 4.289795e-03  0.071994 -1.116086e-02  0.283733
-7.436755e-03 -0.450129 -3.766516e-03  0.312972
 3.967927e-03 -0.449187  3.499897e-03 -0.315188
 3.042354e-03 -0.364267 -7.125581e-03 -0.210670
-5.787717e-03 -0.481896  8.751061e-03  0.828602
 4.049846e-04 -0.507537 -6.686021e-04  1.281374
 6.222902e-03  0.989412  1.274973e-02 -0.006305
 3.908025e-03 -0.226479  1.988089e-03  1.166786
-3.396143e-04 -0.235125 -4.069562e-03  0.722799
-6.338415e-03 -0.197756  2.943423e-03  0.133193
 1.059578e-02  0.651020 -7.385653e-03  1.277007
-5.035209e-04 -1.757053  6.613285e-05 -0.228321
 1.105784e-03  0.960994  2.865866e-04  0.230324
 2.996222e-03  0.948996  9.382823e-04  1.130700
 7.347592e-05 -0.400469  2.304162e-06 -1.159326
 2.347626e-03 -1.322834  1.129763e-03 -0.496150
-2.675783e-03  0.689916 -1.995072e-03  0.735271
-1.534959e-03 -0.008073 -4.992380e-03  0.320497
 5.597659e-03  1.116420  5.899373e-03  0.837971
-8.863555e-06  0.801501  2.987253e-03 -0.064348
 4.799288e-03  1.082452 -3.643117e-03  0.369326
-1.554166e-05  0.056125  1.957325e-04 -1.189622
-7.916114e-03 -0.096235 -2.208084e-03 -0.694501
 4.095502e-05 -0.426616 -9.187533e-03 -2.192445
-2.014281e-03 -0.631954  7.470033e-03  0.466002
-4.219830e-03 -0.847454  6.940246e-03  1.198645
 9.892077e-03  0.601796 -5.647868e-03  0.273481
 4.131076e-03  0.018771 -9.163154e-03 -0.407926
 3.512142e-03  0.100682 -1.147805e-02 -1.606390
-1.901569e-03  0.288862 -5.371145e-03 -1.888842
-1.225035e-02  0.082774 -8.505965e-03 -0.504985
 9.275947e-03 -1.008835 -9.289386e-03 -1.331237
-9.730417e-03 -1.016826 -2.748501e-03 -0.636525
 1.773548e-03 -0.762776 -6.329960e-04  0.318352
 4.526454e-03 -0.672728  1.989145e-03 -0.248363
 2.025288e-04 -0.122167  1.084081e-02  1.483660
-4.150052e-03 -0.643656  3.909573e-03 -0.911810
 5.199393e-03  1.508927  1.851437e-03 -1.156746
-5.401481e-04 -0.190518  1.374826e-03  0.468788
-1.961257e-03 -0.610259  1.764246e-03  0.396535
-2.487827e-04 -0.766858 -1.216543e-02 -0.822801
-6.221268e-03  0.035160 -4.786859e-03  0.290573
 2.162398e-03 -0.306086  2.796793e-05 -0.240335
 2.463749e-03  0.360032 -2.581051e-04  0.374849
 5.374112e-03  1.318804 -2.558725e-03  0.209511
 6.773183e-03  0.064676  4.628842e-03  0.301619
-2.648055e-03  0.146816  6.089865e-03 -0.308678
-5.315461e-03 -1.246195  9.497225e-03  1.842070
-9.459955e-03 -0.007253 -2.264660e-03 -0.154754
 2.392803e-03 -0.394185 -3.566112e-03  0.931441
-6.675942e-04  0.662734  2.580818e-03 -0.539672
-1.133185e-04  0.106321 -7.337751e-03 -0.737398
-9.801006e-03 -1.487379 -7.057838e-04 -0.123967
-1.109304e-02 -0.602894  7.419600e-03 -0.197766
-9.484925e-05  0.068970  7.301336e-04 -0.587202
 1.743295e-03 -0.323297  4.597978e-03 -2.765613
-1.776480e-03  0.803098  1.441401e-03 -0.637640
 6.550135e-03  0.622428 -1.618152e-02 -0.620908
-3.621849e-04 -1.840701 -3.774733e-03  0.860016
-1.341859e-03  0.065446 -1.143344e-02 -1.327462
-4.306871e-03  0.382870  3.603271e-03 -0.502210
 6.131759e-03 -1.900413  6.990053e-04  0.058629
-1.635799e-02 -1.016984  6.470611e-03 -0.199743
 7.050061e-03 -0.054736 -3.891788e-03  0.416801
-1.352369e-03 -0.639518 -6.035962e-03  0.970157
 2.534170e-03  0.503943  3.652564e-04  0.566222
 1.068911e-02  0.443715  5.479996e-03  1.771518
 1.655519e-03 -0.668969 -7.432613e-04  1.019560
-1.528368e-03 -0.542411  1.115995e-03 -1.683723
-2.308156e-03 -0.537166  7.352790e-03  2.285914
 6.462603e-03 -1.066928  8.912844e-05  2.221458
 7.137039e-03  1.513446  6.790481e-03  0.921779
 6.763780e-04  0.223569 -1.055571e-02 -1.840233
 6.328651e-05  0.155326 -1.265525e-03 -0.409966
-8.787676e-03 -0.097298 -9.354820e-03 -1.868546
 5.048306e-03 -0.615813 -9.526985e-04 -0.184940
-2.513075e-03 -0.503670 -4.852130e-03  0.647158
 4.769814e-03 -0.672798  1.748568e-04 -0.138225
 4.519989e-04  0.245466 -5.898468e-03 -0.646024
 1.094294e-02  1.392455 -2.317129e-03  0.893690
-3.285368e-03  0.304774 -1.125743e-03 -0.238755
 2.649569e-03 -0.224323  1.307903e-03  0.806224
 5.630723e-03  0.180632  3.788100e-03  1.031421
-6.571202e-03 -0.201664 -2.079539e-04  0.603568
-7.577035e-03  0.123967 -6.726055e-03 -0.197974
-3.573426e-03  0.256415  1.066085e-02  1.126281
 4.209634e-04 -0.973364 -3.382659e-04  0.805810
 1.595598e-03 -1.172559  9.750678e-03  1.129438
-7.190155e-03  2.161648  1.980715e-04 -0.213607
 2.583650e-03  1.122439  3.424690e-03 -0.397590
 1.035343e-02  0.631208 -9.478963e-04  0.737461
-2.908034e-03 -0.901405  3.883052e-04  1.218199
 9.247282e-03 -0.157408  3.252066e-03  0.130494
-5.081540e-03  2.920960 -8.503014e-04  0.553514
 1.685696e-02  0.046594 -4.702238e-03 -0.413529
-7.852406e-03 -0.505003 -1.377208e-02  0.706668
-8.514800e-04 -0.748362 -1.453580e-02 -1.526366
 8.959969e-03 -0.207394 -6.571103e-04 -0.141019
-1.662299e-03  0.032464 -2.087674e-03  1.422379
-5.467128e-03 -0.473997  5.542950e-03 -0.330265
 8.353946e-04  0.417377  2.582369e-03  3.162581
-5.486402e-03  0.094014  3.563787e-03  1.218101
-8.026906e-03 -0.630290 -4.935742e-03 -0.110272
 2.079855e-03 -0.829306  2.653905e-03  2.102667
-2.268976e-03 -0.615467  1.027473e-02  1.526568
 5.109629e-03  1.464564 -1.199067e-03  0.288360
-4.118372e-03 -1.180413  4.399825e-04  1.089742
-4.286634e-03  0.607025 -1.160507e-03  0.831574
 3.738846e-04  1.449340  5.653471e-03 -0.159818
 5.781276e-03  0.374054  1.090318e-02 -0.552309
-4.479381e-04  0.100356  1.446163e-03 -0.312599
 1.247112e-03  0.216658  1.724491e-03  0.484843
 3.200104e-03  1.159716 -3.020843e-03  2.656373
 3.050441e-03  0.545316 -6.230857e-03  1.842340
 4.087611e-03 -0.069821 -7.203248e-03  0.259606
 9.710778e-04  1.494581  6.986321e-03  1.047195
-1.452748e-03 -0.829088 -1.184528e-03  1.856770
 1.298024e-02  2.466971  1.383586e-02 -0.542673
 1.536077e-02  1.886861 -2.498777e-03 -0.439758
-2.249018e-03  1.161647 -7.614287e-03 -1.964157
 1.069467e-02  0.862572  5.149469e-04  0.062871
-3.839349e-03  1.554270 -4.541612e-03 -0.611230
 5.922947e-04  0.878638 -5.782362e-04  0.126760
-2.655001e-03 -0.098219 -7.593896e-04  0.473364
-9.023150e-03 -1.199709  9.229626e-03 -1.483177
-1.109112e-02 -0.983599 -8.552050e-04  0.080595
-1.077882e-02  0.482346 -1.605593e-03  0.329471
 4.159255e-03  1.543720 -1.229966e-02  1.150858
 2.019688e-04 -0.098014  2.967496e-03 -0.926641
-3.302118e-03  1.066102 -9.189476e-04  0.171679
-7.173679e-03 -0.868447 -1.161310e-02 -0.129341
-8.323770e-03 -0.407450 -1.844912e-03 -0.060321
-1.013522e-02  0.701422 -1.367805e-03 -0.038654
 5.868841e-03  1.224384  4.522440e-03 -0.708084
-2.385932e-03  0.044681 -4.534865e-03  0.572058
 4.770434e-03  0.734253 -4.412907e-03  0.757900
-6.631968e-03  2.027510  6.852756e-04  0.135375
 1.481188e-02  0.496599  9.872778e-03  1.689345
 1.773922e-03  0.173441  8.648655e-04  0.070756
-7.147950e-03  0.116955 -5.255823e-04  1.565907
 1.982094e-03  0.209756  1.696999e-03 -0.405922
-1.696320e-03 -3.046905  2.521357e-04  0.061863
-2.110588e-03  0.162608  7.214800e-03 -0.485319
 1.657055e-03  0.194055  1.779736e-02  1.399944
 1.525927e-03  0.145903 -1.213570e-03  1.121919
-2.844789e-03 -0.034674  5.551368e-03 -0.429103
-8.829970e-03 -0.423599 -9.717152e-03  0.316260
 6.932786e-04  1.704170  5.645969e-04  0.881749
 6.618220e-03 -1.261715  9.128874e-03  1.511562
 5.340340e-04  0.083525 -1.130235e-03 -0.269007
 8.714112e-03 -0.573277 -1.459860e-03  0.719878
 4.164157e-03 -0.833896  1.033291e-02  0.818023
-1.440910e-03 -0.582853  2.791689e-04 -1.061184
-4.289550e-04  0.266062  6.303746e-03  3.059012
-5.562619e-03 -0.434325  1.412407e-02  1.396566
 5.169782e-03  1.344378 -7.749554e-03 -1.873920
 3.722632e-05  0.467250 -1.054175e-02  0.228803
 6.322172e-03  0.662784  8.530319e-03  0.684042
-1.074542e-03 -0.146272  1.491146e-03  1.013077
-3.424094e-03 -0.078907 -1.281640e-02  0.097295
-1.241346e-03  0.232825  2.549196e-03 -0.865378
 4.940780e-03  0.148049  6.933761e-03  0.435599
-1.357037e-02 -1.583645  1.726648e-04 -0.339369
 5.348838e-03 -1.103527  3.549697e-03 -0.607747
 6.252082e-03 -0.461201 -3.745545e-04 -0.004439
 2.537073e-03 -0.584697 -2.812919e-03  0.528452
 9.183278e-03 -1.034604 -4.752733e-03 -0.090564
 3.084807e-03 -0.429371 -4.682166e-03 -0.584581
-6.887674e-04  0.745369  1.699884e-03 -1.298213
-2.167859e-03 -0.236445  1.575411e-03  0.915414
-3.079753e-03  0.753304 -1.329646e-03 -0.144955
-7.660145e-03 -0.674997 -8.643726e-03 -0.520288
 3.757855e-03  0.806538 -6.173708e-03  0.141627
 5.454815e-03  1.277021  1.644983e-02  1.146215
 4.947740e-03 -0.554733  9.970318e-05  0.165132
 1.368264e-02  1.591367  6.984796e-04  0.358796
 3.885026e-03 -1.575644 -4.153633e-03  0.373388
 8.133418e-03  0.456220 -5.812925e-03 -0.441907
-3.902437e-03 -0.590396 -2.318297e-03 -0.212404
-2.626481e-03  0.747439  5.272979e-04  0.151780
 6.066633e-04  1.008026  4.127999e-04  0.386371
-6.667009e-04  0.110293  7.516194e-03  0.520576
-9.107431e-03 -0.189265 -1.948996e-03 -0.067758
-8.668473e-03 -0.083388  5.625988e-03  0.169049
-2.202110e-04  0.143888  6.509468e-05 -0.240516
-1.547401e-03 -1.106243  1.058676e-02  0.447955
-9.037871e-03  0.448899  7.635394e-03  0.582727
-1.055636e-03 -0.349375  6.471647e-03  1.151102
-3.106666e-04 -0.330660 -5.370918e-04 -0.211448
 9.403818e-03  0.129169  7.026926e-04 -0.212923
 2.081973e-03 -0.045900  4.315254e-04  0.000481
 4.777035e-03 -0.208508  6.358674e-03 -1.164086
-3.108457e-03  0.516794 -5.290934e-05 -1.793544
 8.815345e-03  0.310587 -9.992837e-03 -1.371991
 4.517238e-03 -0.902261 -9.881904e-03 -0.157694
 2.917882e-03 -0.607748  2.085021e-04 -0.571198
 1.450529e-03  0.087045 -2.432324e-03 -1.296791
-1.933367e-03 -0.259568 -1.143139e-02 -1.158020
 1.471791e-03 -0.382694 -1.123172e-03  0.954128
 3.848272e-03  0.199888 -9.347200e-04  0.916088
-5.494813e-03 -1.434234 -3.921612e-03 -2.082981
-3.567310e-03 -0.380859  7.230015e-03  0.324825
 5.931127e-04  0.723542  7.338658e-04  0.719878
-1.838427e-03  0.356450  2.935508e-03 -0.251641
 1.505552e-05 -0.005596  1.011026e-02  1.988264
 2.643968e-04  0.778419 -1.332041e-03 -0.305047
 1.729344e-03  0.441378 -1.141785e-03 -0.277947
 8.793043e-03  0.471164 -7.960221e-03 -0.663108
 2.771525e-03  0.078418 -4.061907e-03  0.482340
 7.428718e-03  2.267852 -3.498110e-03  1.165464
 3.362959e-03 -0.766148  2.213486e-03  0.054285
-2.573270e-03  0.034875  8.117336e-03 -0.366988
 1.016366e-03  0.645556 -1.105085e-03  1.014022
-3.630809e-03  0.490663  4.340795e-04  0.230976
 1.296788e-03  0.104353 -9.601671e-03 -0.698713
-3.183601e-03 -1.413496  4.077123e-03  0.906706
 6.418652e-03  0.764856 -8.832392e-03 -1.205629
-9.125401e-04 -0.673812  1.181836e-03  0.449366
 1.942020e-03  0.209988  2.510484e-03  0.821294
-6.071870e-04 -0.441882  1.182505e-03  0.665837
-8.223708e-03 -0.314578 -4.793722e-03 -0.250014
 1.341260e-02 -0.287629  8.094659e-04 -0.568072
-5.300998e-03  1.023375 -6.983331e-03  0.568715
-9.763854e-03 -0.326354 -1.321911e-03 -0.219967
 3.844359e-03 -0.725338  8.119646e-04 -0.310083
 3.130191e-03 -0.199559 -7.271189e-03 -0.659094
 1.442686e-03  0.590695  5.579357e-03  1.566378
 1.172831e-03  0.741604  2.646394e-03 -0.135385
 1.102125e-05 -0.266615  8.699577e-03  0.026879
-3.411781e-03 -2.199121 -1.436585e-02 -0.565628
 4.615863e-03 -0.086564 -2.185160e-03 -0.791181
 1.652218e-03  0.749759  9.427492e-04 -0.015504
 2.041659e-03  0.608335 -6.542686e-04 -0.275438
-1.713313e-04  0.025733  1.775561e-03  0.733575
 1.202936e-02  1.168373 -1.113699e-03  0.003609
 3.942894e-04  1.868345  2.198042e-03 -2.164569
 1.164204e-03  0.543988 -3.547320e-03  0.486042
-4.743864e-05 -0.016176  2.349808e-03 -1.169288
-5.973846e-03  0.518710  4.051024e-03  0.839549
-3.333830e-03 -0.361101 -2.835125e-03  0.733383
-2.643868e-04  0.326210 -3.392565e-04  1.206534
-1.042409e-03  0.345037  2.946933e-03 -0.785887
-4.736440e-03  0.022369  4.674733e-03  1.446352
-2.880484e-03  0.381716 -6.316522e-03  0.446995
 5.525398e-03 -2.296275 -7.519211e-04 -0.971145
 3.006779e-04 -0.904566  6.882120e-03 -1.255877
-6.671066e-03 -0.948628 -2.168215e-03 -0.382250
 1.623236e-03  0.583380  1.337552e-03 -0.859522
 4.284948e-03  0.065750 -3.321117e-03  0.452577
-7.339806e-03 -0.021309  6.792335e-03 -0.071836
-5.023166e-03  0.048812  1.157089e-02 -0.100939
 8.834732e-03  0.587376 -4.742766e-03 -0.635417
-6.889501e-03 -2.048929 -4.838719e-03 -1.346971
 1.009327e-02  0.758584 -3.962862e-04 -0.162995
 6.015533e-03  0.255341 -5.414389e-03  0.055847
 1.446961e-03  0.171098  1.056107e-02  1.350809
 3.425875e-03  0.469596 -9.172979e-03 -0.628118
-1.872441e-03  0.624986  9.490279e-04 -0.000177
 2.120279e-03 -1.016624  5.498720e-04  0.316806
-5.671291e-04 -0.067631 -2.031072e-02 -1.756151
-7.028693e-04 -1.396385  6.445898e-03  0.762947
 1.373248e-04  0.223117  1.240540e-03 -0.258284
 2.044728e-03  0.156843 -1.233546e-03 -0.190603
 1.848843e-03  0.256910  6.905242e-04  0.604022
 6.516106e-03 -1.172669 -1.040127e-02 -2.128115
 3.278864e-03 -0.492956 -6.712134e-03 -0.496080
 1.551963e-03  0.541342  2.473168e-03  0.376924
-2.360051e-02 -1.493257 -2.006486e-03 -0.157737
-1.721685e-03  1.159675 -1.327734e-03  0.230775
-1.547788e-03 -0.684949 -7.296634e-04 -0.292692
 6.489171e-04  0.225534 -5.294654e-03 -0.171425
 4.088763e-03  2.341266 -9.148452e-03  1.469524
-5.115812e-03 -0.586029 -9.830552e-03 -0.941865
 1.647366e-02  0.600320  5.560451e-03  0.479486
-1.149346e-02  2.160663 -2.639696e-04 -0.351895
 1.011939e-03  0.188157 -1.057729e-03 -0.733602
-1.799560e-02 -0.574519  3.179291e-03 -0.779511
 2.890524e-03 -1.400581  4.299055e-03 -0.234690
-2.367165e-03 -1.238296  5.142871e-03 -0.254925
 7.453498e-03 -0.975212 -4.050229e-03 -0.116140
-7.115887e-03 -0.497156 -1.002656e-02 -1.705993
-1.913325e-03  0.071783  6.173799e-03 -0.490927
-4.845154e-03  0.400924  4.851576e-03  0.010165
 8.243829e-03  1.919201 -1.578092e-03 -0.214949
-1.914641e-03  0.466851  5.193411e-03  0.478717
-2.282278e-03 -0.333135 -7.208611e-04 -1.049837
-6.306508e-04  0.368316 -1.046321e-03  1.706917
-1.510498e-03  0.902828  4.062384e-03  0.176126
 6.399360e-03  0.100706 -5.215114e-03 -0.243235
-3.752834e-03 -2.065227 -1.297496e-03  0.101500
 7.315351e-03  2.435708  3.513668e-03  1.911096
-4.354032e-04  0.857934 -4.231528e-03  0.830833
 1.374513e-03 -2.159304 -3.315293e-03  1.150694
-2.782285e-03  0.315738 -8.675818e-03 -0.395234
 9.171334e-03  0.080165  3.124468e-03  0.552329
 6.367098e-03 -0.918948  1.182158e-02 -0.626453
-5.782187e-03 -0.125797 -7.724587e-03  0.121252
 3.762884e-03 -0.676113 -2.483373e-03  0.363656
 2.457797e-04 -1.697415  1.157041e-02  0.769939
-5.091116e-03  0.161953 -6.189312e-03 -0.410257
-5.046218e-04 -1.597924 -3.552554e-03 -0.569611
 1.604820e-02 -0.047537 -4.103039e-04  1.456682
-1.333947e-03  0.298837  3.567951e-04 -0.359124
-2.039065e-03  1.472835  8.980547e-03  0.940737
-1.130021e-02  1.487659 -4.698202e-03 -0.778603
 6.168169e-03 -0.167284 -5.330762e-03 -0.705590
 6.221742e-03 -0.290245 -2.715993e-03 -0.799362
 6.489190e-04  0.440144  1.486570e-03 -1.103304
 7.521943e-04  0.177972 -1.383227e-02 -1.445892
-3.462522e-03 -0.391897 -3.947644e-03  1.597669
-9.676584e-03 -1.621983 -9.157640e-04  0.632923
-2.802505e-03  0.011527 -8.366338e-03 -0.109929
-1.028625e-02 -0.219039 -1.498863e-04 -0.006855
-1.586641e-04  1.482613 -3.656178e-04  0.684049
 3.310779e-03 -0.670455 -1.840503e-03 -0.360864
-3.443963e-03  0.255682  2.288558e-03 -0.238915
 1.950278e-03  0.632539  1.316007e-04 -0.093351
-1.011257e-03  0.771048  1.075807e-03 -0.782941
 7.856947e-03  0.595669 -7.058371e-03 -0.830351
-1.186457e-03 -1.918722  5.734105e-03 -1.173230
-1.481821e-03  0.126084  1.113042e-02  1.127600
-4.813276e-03 -2.731412 -1.606678e-03 -0.978656
 1.069198e-02  1.383856  1.314933e-05 -0.710799
 9.731651e-03  0.780401 -2.709611e-03  1.158138
 9.354229e-03  0.437667  5.757246e-04  0.005380
 6.491047e-03 -0.298289 -3.353827e-04  0.665362
 5.632662e-03  0.116263  5.178661e-03 -0.090075
-2.184265e-03 -0.035188  1.486522e-02  0.147780
 7.048929e-03 -1.173361 -7.786668e-03  0.038132
-7.212923e-04  0.259116 -7.293999e-03 -0.776586
 2.489326e-04 -0.040820 -1.728094e-04  0.016655
-9.356240e-03 -0.846517 -9.185105e-04 -1.095344
-4.191578e-03  0.983358 -6.530088e-03 -2.193836
-1.263916e-02 -0.115999  6.239306e-03  1.587682
-1.077053e-02 -1.344942 -1.612563e-02 -0.315307
 6.529922e-05 -0.574195 -1.962176e-03  1.751707
-2.055739e-03  0.828881 -1.020302e-02 -1.644140
-2.229742e-04  0.451593 -1.174492e-03 -2.647600
-1.923245e-03 -0.676652  1.282140e-02  0.940244
 6.364134e-04 -0.011940 -1.811570e-03 -0.429686
 1.140471e-02  1.252368 -9.068143e-03  1.322911
 1.692077e-03 -0.378560  1.449197e-03 -0.126441
 5.500328e-03  0.023295 -1.445631e-02  0.277866
 1.536325e-03 -0.002175  8.139572e-03 -0.010632
 4.424655e-04  0.029894  9.561681e-03  0.646156
 4.306308e-04  0.055970  1.607739e-03  0.796730
 5.942432e-03  1.030482  2.281965e-04 -0.373097
-1.627155e-03  0.411682 -9.035509e-03 -0.818091
 1.208819e-02  1.040178 -4.366112e-05 -1.426807
 7.528543e-03  0.501249 -4.579143e-03  1.300674
-4.111099e-03 -0.155671 -2.883120e-03 -0.470569
-2.098828e-05  0.378955  1.736716e-02  1.658446
 1.182540e-02  0.717802 -2.463704e-03 -0.193162
 2.374430e-04 -1.136126 -3.698549e-04 -1.005600
-3.978710e-03  0.672294  1.893970e-03 -0.235011
 3.229389e-03  0.128320  1.102044e-02  1.208512
 1.232434e-03  0.324889  1.085701e-02  1.316803
-1.108178e-02 -0.674729  9.392073e-06 -0.503375
-3.248470e-03 -1.952559 -1.307577e-03 -0.788543
 9.707901e-04  0.407444 -1.962949e-03  0.865540
 1.751221e-03 -2.672806 -6.069286e-05  0.290614
 9.967488e-04 -1.007502  1.926771e-04  0.381325
 5.495913e-03 -0.472518 -2.646440e-03 -0.403059
-3.123703e-04  0.122819 -7.598721e-04  2.233796
-2.541086e-03  1.277527  6.306748e-04 -0.096387
-1.177312e-02 -0.941740  1.215143e-03  0.169255
 3.653295e-03  0.006292 -3.668006e-03 -0.717041
-5.913481e-03 -0.919376 -4.287356e-03 -2.160479
 1.715323e-04  0.099378  9.367416e-03 -0.234578
 7.665441e-03 -0.131501  1.412937e-03  0.255408
-4.457256e-03 -1.106226 -6.029992e-03  0.128309
 7.025752e-03 -0.182457  3.743682e-03  0.154429
-2.201709e-03 -1.116734 -1.022571e-03 -0.081488
 7.690732e-04  0.671772 -2.496239e-03 -0.230459
 1.596964e-03 -2.389508 -1.569735e-02  0.372008
-2.719946e-03  0.138965  1.155295e-03  0.745996
 1.255295e-03 -0.185545 -3.971125e-03  0.605382
-2.274666e-04  3.081800  1.203648e-03  0.420505
 1.000206e-02  1.136765  8.956796e-04 -0.996155
 1.222028e-03 -0.746073 -1.339299e-03  0.772319
 4.209573e-03 -0.246399 -3.510072e-03  2.965025
-2.056352e-04 -0.138620 -1.290827e-03  0.299888
 2.880500e-03  1.516532 -5.035608e-03  0.481341
 6.529217e-03  2.324732 -2.607406e-03  0.733680
-1.475149e-03  0.728837 -4.861496e-04 -0.984736
-1.555426e-03 -0.550406  1.382029e-02  0.156107
-4.900824e-04  1.008643 -5.287055e-04  0.673873
 4.026305e-04 -0.662202 -3.661381e-03 -1.520389
-1.175125e-04 -0.235432  1.246408e-04  0.698109
 9.372256e-03 -0.283823  3.949184e-03  0.583601
-2.761637e-03 -0.504508 -1.799151e-04  1.908500
-2.628323e-03  0.920275  8.005808e-03  1.372546
-5.763164e-03 -0.621629 -1.213518e-03  0.142046
 3.934816e-03 -0.924705 -2.152567e-03 -1.046269
-7.396527e-03  1.368842  9.274385e-03 -0.941231
-4.779543e-03 -0.247877  1.393934e-02 -0.014666
 1.838237e-03 -0.693560 -1.958879e-03  0.785769
 3.321926e-03  0.167726  3.271600e-03 -0.653273
-9.118822e-04 -0.929973 -9.243540e-03 -1.033732
 2.836894e-03 -1.033322  1.117114e-02  0.399622
 2.654429e-03  0.452252  4.818905e-03  0.394041
 6.663176e-04  0.267088 -1.239446e-03 -0.877277
 6.494741e-03  0.394763  8.435989e-04 -1.654783
 1.204212e-04 -0.403643  3.012236e-03  1.428698
 8.001140e-03  0.196527 -4.756375e-03 -0.135468
-5.366436e-03 -1.528650  4.136210e-03  1.338329
-3.557114e-03 -0.248435  8.449347e-03  0.379878
 5.868195e-04 -1.327262 -8.328589e-03 -0.622915
 7.600765e-03 -1.846850  1.521712e-03 -0.012319
-1.105089e-02 -0.641951  4.269943e-03  0.164336
 1.435238e-02 -0.851373 -2.785170e-03 -1.188961
 4.352951e-03  0.451535  3.964432e-03 -0.586232
 2.180188e-04 -0.385065  2.944118e-04 -1.306393
-1.182204e-03  0.413018  3.698331e-05 -0.145213
 6.385184e-04  0.080010  2.163734e-03 -0.049741
-1.259943e-02 -1.028278  4.922102e-03 -0.035259
-5.725369e-03 -0.545084 -8.246603e-03 -2.485288
-4.438536e-03  0.620035 -2.112068e-03 -0.340100
 1.597133e-02  0.654248  2.692846e-03  1.230974
-1.114811e-03  0.008362 -1.049760e-03  2.278760
 2.137359e-03  0.314872  1.037589e-02  0.219475
 2.935076e-05  0.776771 -5.957158e-03 -1.156177
 8.558910e-04 -0.006630  4.573205e-03 -0.169705
-3.660080e-04  0.882899  2.098106e-03 -0.062364
 9.159183e-04  0.013707 -2.708370e-03  0.137447
-1.223885e-02 -0.295143 -3.095143e-03 -0.168799
 3.780342e-03  2.280822 -1.116172e-04 -1.129667
 4.543237e-03  0.508420 -1.302865e-02 -1.055854
-5.907985e-03  0.416026  2.674453e-03  0.394728
-4.168197e-04  0.012284  3.062314e-03 -0.451153
 4.681198e-03  1.211945  5.659877e-03 -0.117882
-3.119619e-03 -1.076499 -2.731501e-04 -0.175994
-6.889726e-03  0.321766  8.542096e-04 -1.526661
 1.329946e-02  0.284920 -2.987857e-03  0.015550
-1.092106e-02 -1.038359 -1.098892e-03 -0.114262
-6.363517e-04  0.757699 -1.675725e-03 -0.802447
-5.094217e-03  0.753960 -2.907642e-03 -2.964553
-6.275562e-03  0.170159  1.123167e-02 -0.062269
 8.991582e-03 -1.029807  1.076372e-02  0.828092
-4.589262e-03 -0.430249  1.448071e-04  0.291936
 3.040714e-04 -0.564083 -6.848046e-04 -0.920587
-1.133047e-02 -0.641621  2.546969e-04 -0.347884
 2.918741e-04 -0.927671  5.641614e-03  0.730233
 8.339147e-04  0.234555  4.813751e-03 -1.075188
 3.779016e-03 -0.307504 -2.630569e-04  0.004610
 9.209700e-03  0.743720  6.339902e-03  0.783523
 3.269241e-03 -0.046806  4.070473e-03  0.769404
-1.442235e-03  0.664439  3.112245e-03  0.724184
 3.168373e-03 -1.177914  9.717092e-03 -0.598178
-7.241053e-03  1.819252  7.443632e-04 -1.076588
-9.443345e-03  0.414670  2.754186e-04  1.812338
 3.454919e-03 -0.726098  8.968161e-04 -0.012929
-2.006530e-04  0.390173  2.857456e-05 -0.652569
 1.801113e-03 -1.358999  9.159038e-03  0.962125
-1.205659e-03  0.043308  7.687056e-03 -0.606453
 2.544049e-03  0.193474  5.067986e-03 -0.594092
-5.568264e-03  1.209269 -1.135813e-02 -1.831082
 7.094387e-03 -1.199935  1.090968e-02  0.840664
 8.595619e-05  0.510886  1.843129e-03  0.725831
 2.037119e-04  0.755386  6.201136e-03  2.564113
-2.338627e-03  0.677567 -1.178485e-03  0.255731
-2.668837e-03  0.343381  2.652099e-03 -0.421127
 5.562892e-03  0.832998  7.310685e-03  0.440228
 1.743108e-03 -1.956955 -6.566444e-03  1.235382
 2.295853e-04  0.056916 -7.813797e-03 -0.148062
 1.014487e-03  0.349210  9.265973e-03  0.014214
 4.632630e-03 -0.595810  2.037572e-03 -0.141779
-4.763207e-04  0.150834  2.069347e-03 -1.056541
-4.252939e-03  0.460292  7.270671e-05 -1.291053
-1.323666e-02 -0.258504  6.003984e-03  0.383377
 3.098651e-03 -0.947946 -4.008327e-03 -1.856040
 1.131317e-02  0.720144 -6.817390e-03 -2.092836
-2.504286e-03 -0.844632 -9.570173e-03  0.396972
 1.974196e-04  0.621719  1.295440e-03 -0.884221
-3.517535e-03  0.022904  9.873486e-04 -0.525368
