          x_f      vx_f       y_f      vy_f
 1.473948e-02  1.458830  0.038434  3.704660
-3.271066e-02 -2.564068  0.046315  4.014403
-7.280852e-03 -0.849255 -0.052563 -4.337115
-3.811191e-02 -3.890298 -0.003698 -0.377430
 2.293440e-02  2.401143  0.035727  3.525399
-4.244954e-03 -0.673823 -0.031563 -3.279436
 1.624900e-02  1.630634 -0.041594 -4.184914
-2.801747e-02 -2.696866  0.031731  3.014544
-1.425292e-02 -1.379014  0.049895  4.920188
 2.392583e-03  0.177365 -0.064596 -5.739316
-4.444649e-02 -4.311594 -0.003872 -0.313462
-4.320120e-02 -4.207233 -0.006211 -0.987604
 1.206501e-02  1.169101  0.039003  3.753700
 7.553140e-03  0.678995  0.043040  3.859395
-1.108373e-02 -1.158494  0.035778  3.742229
-1.092615e-02 -1.166391  0.032816  3.469050
 3.716563e-02  3.217562 -0.049220 -3.833236
-6.148362e-02 -4.591071  0.003807  0.062536
-3.680660e-02 -3.707554 -0.012878 -1.261953
 4.858292e-02  4.263000 -0.026117 -2.037605
 3.829332e-02  3.817555  0.001268  0.040070
 2.625130e-02  2.761146 -0.023377 -2.420011
 1.434732e-02  1.367753  0.042603  3.893433
-3.453967e-02 -3.416781 -0.027687 -2.777259
 2.880948e-02  2.832489  0.038005  3.569205
-6.270178e-03 -0.613797  0.060273  5.139398
 3.269034e-02  3.153930  0.032253  2.999547
-3.143392e-02 -3.590556  0.007574  0.860544
 2.068680e-02  2.001794  0.043518  3.880119
 2.730425e-02  2.351918 -0.045555 -3.568114
-5.221574e-02 -4.062004  0.009362  0.725413
-2.574353e-02 -2.720808 -0.028365 -2.982367
-5.215241e-02 -4.419276 -0.002247 -0.092863
-3.177753e-02 -3.561091 -0.020386 -2.275810
-4.546267e-02 -4.633991  0.007536  0.767547
-4.712852e-02 -4.179683 -0.005443 -0.534828
 4.652548e-02  3.875892 -0.003575 -0.263056
 3.685710e-02  3.861496  0.005640  0.772511
-3.005952e-02 -3.044086  0.031877  3.250670
 6.183107e-02  5.351471  0.027128  2.396064
 3.015244e-02  2.928779 -0.036371 -3.491644
-2.628426e-02 -2.470556  0.042578  4.054078
-1.971177e-02 -1.368664  0.049559  4.230109
 2.057312e-03  0.199923  0.052293  4.706667
-3.458201e-02 -2.703645 -0.027105 -2.464376
-8.220911e-02 -5.757940  0.010196  0.776297
 2.469713e-02  2.038130 -0.053736 -3.979524
 1.139613e-02  1.028391  0.048628  4.195094
 3.457498e-02  3.235921  0.020267  1.919883
-4.817004e-02 -4.503618 -0.004000 -0.594417
 1.852192e-02  1.897428  0.035135  3.648998
-5.608826e-03 -0.781014 -0.045752 -4.279844
 1.670411e-02  1.433682  0.039281  3.316550
 3.409816e-02  2.650239  0.026920  2.222425
-6.712517e-02 -5.400367  0.037549  2.858496
-6.876195e-03 -0.641796  0.049537  4.082986
 9.285660e-03  1.101055 -0.033630 -3.884112
-2.768728e-03 -0.369457  0.035868  3.752531
 3.297678e-02  3.130941  0.003229 -0.229330
 6.373579e-02  5.525475 -0.021733 -1.927583
 4.098944e-03  0.477454 -0.044121 -3.945019
 1.020132e-02  1.038946  0.047601  3.712317
 3.183095e-02  2.631388 -0.053905 -4.117806
 3.593574e-02  2.687136 -0.038205 -3.060797
-6.950242e-02 -5.434669 -0.024831 -2.105984
-3.752721e-02 -2.420048  0.015200  1.021192
-2.911177e-02 -2.310057 -0.044517 -3.614794
-1.543824e-02 -1.518976 -0.044047 -3.936612
-4.986295e-02 -3.987073  0.001274 -0.060415
 1.282144e-02  1.475040 -0.031254 -3.693332
-1.165571e-02 -1.278495 -0.026457 -2.730839
-4.006853e-02 -3.830148 -0.004344 -0.412460
 4.695995e-02  4.434292  0.023802  2.138681
-1.403097e-02 -1.451198  0.041240  4.335770
 5.353320e-02  4.813629  0.006785  0.545097
-4.081190e-02 -3.675037 -0.014962 -1.380844
 2.335298e-02  2.194936  0.050649  4.733171
-9.847489e-03 -1.023986  0.038232  3.554459
-1.151322e-02 -1.193442 -0.058484 -5.128255
-6.152614e-02 -4.607042  0.006863  0.552865
 5.104523e-02  4.738448 -0.018663 -1.372877
-2.016403e-02 -2.072464 -0.043541 -4.008232
-4.925994e-02 -4.120983  0.045939  3.091077
 1.093500e-02  0.975171 -0.044869 -4.059750
 3.044178e-02  2.890922 -0.032878 -2.954374
 3.622728e-02  3.022664  0.035834  3.133715
 1.312170e-02  1.091484 -0.052892 -4.078812
 4.768713e-02  3.824830  0.018029  1.597511
 1.835860e-02  2.335830 -0.014427 -1.958160
 5.197054e-03  0.485659  0.042176  3.867134
-3.785599e-02 -3.712686  0.011469  1.023140
-2.675693e-02 -3.168906  0.013354  1.605652
-6.197365e-02 -4.914111  0.006385  0.605285
 3.965145e-02  2.866707  0.051948  3.459522
 5.686148e-02  4.029552 -0.014113 -1.141370
 5.580643e-02  5.096049  0.016295  1.282093
-1.855204e-02 -1.665385 -0.049941 -4.646921
 5.313886e-02  4.141687 -0.048425 -3.939310
 3.346530e-02  2.657967  0.030722  2.605177
 3.254214e-02  3.463387 -0.023409 -2.611114
-5.932139e-04 -0.072499 -0.039161 -3.956154
 1.139025e-02  1.115403  0.060664  4.962617
 1.120391e-02  1.199138  0.035756  3.463319
-2.589809e-02 -2.754839  0.029108  3.101433
-1.183625e-02 -0.998717  0.048304  4.174028
-1.986667e-02 -1.989472  0.037560  3.807391
 3.563269e-02  2.934222 -0.026397 -2.025715
 3.831922e-02  3.361505 -0.023873 -2.085852
 2.062365e-02  1.961303 -0.044923 -3.881366
-2.630479e-02 -2.274560  0.057601  4.368072
 5.455803e-03  0.477170 -0.031223 -3.009580
 5.300997e-02  5.018615 -0.003499 -0.155225
-7.653427e-03 -0.799768  0.037576  3.954410
-2.295265e-02 -2.047395 -0.050118 -3.266746
 2.526852e-02  2.177550 -0.043432 -3.356701
-4.533867e-03 -0.304525 -0.053276 -4.155237
-4.609368e-02 -3.355720 -0.047640 -3.719904
-1.078871e-02 -1.129332 -0.037139 -3.673714
 3.512754e-02  3.852621 -0.015197 -1.566145
-3.128662e-02 -3.156782 -0.014036 -1.510012
-2.697646e-02 -2.778057  0.030121  3.086227
-2.237200e-02 -2.300286 -0.036317 -3.442621
 3.334586e-02  3.049701 -0.043782 -3.671437
 1.907485e-02  1.771578  0.041677  3.831698
-2.808950e-02 -3.098162 -0.016142 -1.810043
-5.882901e-02 -4.758475  0.006960  0.804390
 3.479190e-02  2.939799 -0.037476 -3.356136
-4.065090e-02 -3.784779 -0.012766 -1.271328
 1.387334e-03  0.219175 -0.070729 -5.810731
 5.709123e-02  5.031839  0.009379  0.794386
 9.930649e-03  0.814523 -0.049984 -4.359915
-1.919376e-02 -1.985833  0.038902  3.952084
 4.731482e-02  4.520701 -0.010297 -0.962629
-4.726986e-04 -0.093243 -0.056107 -4.229516
-2.142399e-02 -2.391164  0.027268  3.039518
-5.810865e-02 -5.286925  0.012660  1.231278
 2.566728e-02  2.338469 -0.038177 -3.129195
 8.952964e-03  0.958982 -0.033671 -3.700363
 1.607201e-02  1.615556 -0.030510 -3.105200
 8.394647e-03  0.819214  0.045444  4.493116
 1.834649e-02  1.685597  0.049873  4.660585
-4.757585e-03 -0.450270  0.040843  3.858321
-1.865899e-02 -1.810300  0.040990  3.994151
 7.457179e-02  5.360263 -0.000832 -0.231247
-4.021550e-02 -3.108614 -0.041770 -3.408520
 2.829766e-02  2.710566  0.039780  3.586597
 2.414894e-02  2.776712 -0.005849 -0.296104
 3.525058e-02  2.996420  0.008631  0.791898
 2.870385e-02  2.783242 -0.041229 -3.552898
-5.311391e-03 -0.506830  0.037336  3.467458
 6.697774e-02  5.239264  0.009395  0.809779
-4.944050e-02 -4.058881  0.007294  0.617209
-3.362703e-02 -3.879648 -0.005614 -0.653205
 4.188674e-02  3.483163 -0.020308 -1.623297
 2.874120e-02  2.856013  0.023582  2.193268
 2.463337e-02  2.488215  0.038190  3.575222
 3.898170e-02  4.066862  0.009904  0.945987
 4.963427e-02  4.597182 -0.001583 -0.172922
 5.746245e-02  5.100175  0.013952  1.218565
-7.278058e-03 -0.638218  0.059846  5.180569
-5.596083e-02 -4.719461 -0.042151 -3.568584
 4.723390e-03  0.483895 -0.036493 -3.898943
 2.186716e-02  1.989666 -0.038629 -3.535413
 9.711446e-03  0.921163 -0.041410 -3.846453
 1.335703e-02  1.157416  0.062752  4.543618
-5.029630e-02 -3.799302 -0.015961 -1.457837
-1.621966e-02 -1.595398  0.041482  3.747631
-2.666962e-02 -2.824690  0.024638  2.597209
-7.648725e-03 -0.808028 -0.037273 -3.856516
-5.705922e-02 -5.121805  0.000375  0.001578
 1.489792e-02  1.387277  0.037651  3.557347
 5.034904e-02  3.945384  0.000169  0.013560
-3.286147e-02 -3.432786 -0.013352 -1.386339
-2.436101e-02 -2.207839  0.003174  0.385460
-1.115227e-03 -0.190242 -0.037811 -3.973490
 1.101732e-02  0.972130  0.059903  5.408403
-2.924036e-02 -2.800961  0.038391  3.851659
-3.954786e-02 -3.530561 -0.011137 -1.084632
 2.378091e-02  2.356166  0.013928  1.660132
-5.295213e-02 -3.966309  0.044952  3.166997
-3.017330e-02 -3.084721 -0.028127 -2.836282
-4.429585e-02 -3.554969  0.018193  1.393631
 4.575212e-02  4.298882 -0.005096 -0.474629
 2.903858e-02  2.550261  0.033999  2.983763
 2.838679e-02  2.495467 -0.046501 -3.251376
 3.821866e-02  3.227198 -0.029395 -2.795411
-5.174202e-02 -4.894518 -0.003268 -0.350845
-5.264211e-02 -4.454510  0.028090  2.305284
 2.895234e-02  2.644758 -0.052506 -4.549122
-8.980275e-03 -0.893935 -0.034561 -3.653837
-2.475699e-02 -2.677887  0.025736  2.788104
 1.784654e-02  1.589284  0.038645  3.606618
 3.175526e-02  3.409057 -0.020278 -2.197330
 5.983053e-03  0.490601  0.042096  4.134900
 4.697794e-02  4.346361 -0.025352 -2.265309
-6.912186e-03 -0.706906 -0.042325 -4.406778
-4.007658e-02 -3.156353  0.015142  1.369439
 3.584731e-02  3.493042  0.015969  1.701731
-3.538658e-02 -3.472011  0.040919  3.731048
-2.544946e-03 -0.458896  0.040525  3.763765
 5.300012e-02  3.564333  0.033814  2.859490
 3.319782e-03  0.286851 -0.056517 -5.042344
 4.158844e-02  3.404925  0.018156  1.289732
 4.309945e-02  3.700663 -0.008285 -0.740447
-2.266374e-02 -2.702291  0.017319  2.093181
-1.207487e-02 -1.044143 -0.040267 -3.866099
 3.352052e-02  3.398864 -0.010890 -1.090353
 4.891128e-02  4.140168 -0.007401 -0.271834
-1.931945e-02 -1.493228  0.047812  3.714882
-1.401967e-02 -2.317425  0.007922  1.296841
-3.002002e-02 -2.387441  0.049515  3.416620
-3.192907e-02 -1.911156  0.055914  3.869869
 4.248577e-02  3.233823  0.015084  1.510729
 2.810486e-03  0.301722  0.037121  3.827561
-9.354374e-03 -0.849927 -0.053247 -4.969571
 4.832773e-02  3.842193 -0.010844 -0.950118
-7.486093e-03 -0.537119 -0.057686 -4.824975
-5.635290e-02 -4.286133  0.031723  2.878650
 9.460157e-03  0.949400  0.051205  4.865434
 1.025437e-02  0.679855  0.050515  4.911956
 5.550480e-02  5.086271 -0.018780 -1.725652
-3.386579e-02 -3.411974  0.018653  1.865791
-4.714245e-02 -4.055894 -0.016879 -1.419543
 1.849787e-02  1.675368 -0.041160 -3.963915
-7.993930e-02 -5.360586 -0.007764  0.040817
 1.927170e-02  2.111962  0.026526  2.581777
-2.530499e-02 -2.076538  0.040372  3.318234
 2.232858e-02  2.436637 -0.017973 -2.055854
-5.005005e-02 -3.992990  0.017215  1.388424
-2.318805e-02 -2.104922  0.005885  0.802717
 3.776284e-02  3.583019 -0.021323 -2.002055
 1.665609e-02  1.788485  0.032150  3.414103
 3.864848e-03  0.062789  0.074420  5.282000
 1.739346e-03  0.008298 -0.062936 -5.376309
-3.361706e-02 -3.129837 -0.032729 -3.202593
 4.565688e-02  3.770879 -0.019362 -1.986953
-5.895318e-03 -0.462851  0.049682  3.892819
 5.125511e-03  0.419610 -0.054476 -3.984533
 6.620388e-02  4.531372  0.010571  0.860473
 6.482476e-04  0.071218 -0.037653 -3.839900
-2.552221e-02 -2.623952 -0.036858 -3.805552
 3.443484e-02  3.089197 -0.047022 -4.247573
-3.994088e-02 -3.831427 -0.030564 -2.929287
-5.415330e-02 -4.236381 -0.025330 -1.914944
 5.664269e-02  4.818965  0.001138  0.154566
 2.468440e-02  2.676418 -0.019843 -2.023869
 1.180776e-02  1.727100  0.016576  2.361387
 2.176429e-02  1.951939  0.046327  4.185378
 6.379523e-03  0.883095  0.024685  3.261764
 1.274723e-02  1.379459  0.025858  3.036306
-6.901778e-02 -5.078363  0.008684  0.838949
 3.054935e-02  2.873559 -0.036231 -3.254840
 3.465914e-02  3.867481 -0.009693 -1.073978
 5.940899e-02  4.268293  0.029446  2.615630
-1.975289e-02 -2.091476 -0.034792 -3.555313
-5.605180e-03 -0.415298  0.071336  6.014933
-4.255843e-02 -3.570426  0.036599  2.934471
 3.703534e-03  0.283956  0.075633  5.236266
-1.519377e-02 -1.464335  0.041364  3.655378
 2.858764e-02  2.634682 -0.028825 -2.580524
-1.053016e-02 -1.143972 -0.034814 -3.791492
-3.934435e-02 -3.146631  0.030854  2.429132
-3.671129e-02 -3.895370 -0.008047 -0.831544
 2.510954e-02  3.024197 -0.009473 -1.092299
 4.330029e-02  4.029446  0.000419  0.053699
-3.675409e-02 -2.813655  0.037096  2.950139
-8.621090e-03 -0.854725 -0.040410 -3.819335
 4.476664e-02  3.912791  0.009994  0.875348
-4.153054e-02 -4.025335 -0.018840 -1.768794
-7.686498e-03 -0.796205  0.042098  3.637617
-3.860418e-02 -3.135257  0.053934  3.639608
 3.720553e-02  2.553729  0.053632  4.474489
 2.069154e-02  1.633725 -0.030457 -2.736055
-4.513526e-02 -3.902530 -0.004523 -0.487259
 4.589733e-03  0.399555  0.060528  4.241671
-3.885063e-02 -4.195310  0.007068  0.665855
-5.078014e-02 -4.629046 -0.018545 -1.633568
 1.806141e-02  1.743781  0.046202  4.087475
 4.096169e-02  4.376102 -0.007406 -0.809554
-3.738583e-02 -3.477806 -0.020368 -1.911086
-2.771478e-02 -2.967579  0.027724  2.898812
-1.600831e-02 -2.455202 -0.002578 -0.408304
-4.763427e-02 -4.017593 -0.015253 -1.329038
 1.774351e-02  1.977595 -0.031400 -3.518959
-1.450335e-02 -1.274701 -0.059966 -4.812388
 1.313924e-02  1.341107  0.033246  3.554272
-3.446732e-02 -3.696734 -0.017488 -1.975044
-5.968980e-03 -0.488275  0.044363  3.437310
 1.787965e-02  2.287167  0.019924  2.567334
 4.866350e-02  4.502237  0.019491  1.719935
 2.413590e-02  2.274471 -0.023392 -2.261828
 3.170772e-02  3.276756 -0.022851 -2.369127
-4.230742e-02 -3.381611 -0.011363 -1.049103
-3.231325e-02 -3.215764 -0.013015 -1.009024
-2.630006e-02 -2.091461 -0.035329 -3.076516
 6.510365e-03  0.497715  0.057266  4.609241
-7.445116e-03 -0.792108 -0.036259 -3.857713
 4.447563e-02  3.552294 -0.015796 -1.351093
 3.201246e-02  2.877599  0.032448  2.903128
 3.445769e-02  2.974092  0.024360  2.145005
-4.316485e-02 -3.693874  0.008135  0.646737
 3.970058e-02  3.855417 -0.024171 -2.277855
-4.255357e-02 -3.814934  0.007875  0.707408
 4.905986e-02  3.841573 -0.016615 -1.460500
-4.073252e-02 -3.357163  0.003804  0.343718
-3.842727e-02 -4.061940  0.008062  0.845284
 3.219638e-02  2.871011  0.041020  3.679192
-4.022830e-02 -3.753328 -0.012118 -1.130623
-2.994488e-02 -3.525962 -0.003323 -0.393744
-8.761413e-03 -0.726404 -0.048500 -4.153002
 1.457985e-02  1.356026  0.045752  3.756043
-3.621261e-02 -3.219807  0.027432  2.503535
-1.223791e-02 -0.903627  0.054929  4.499318
 1.378936e-02  1.441951  0.029787  3.008994
 2.633766e-02  2.590753  0.032959  3.251567
 3.342333e-02  3.262888  0.022899  2.235894
 2.658481e-02  2.118147 -0.040522 -2.982178
 3.824378e-02  3.380431  0.001770  0.135014
-4.222485e-02 -4.268089 -0.003902 -0.443365
-1.538398e-02 -1.507116  0.034230  3.462168
-5.112016e-02 -4.895501 -0.009250 -0.853494
 2.385281e-02  2.509521 -0.030575 -3.114405
-4.233068e-02 -3.583285 -0.017814 -1.473372
-3.690319e-02 -3.592057 -0.021554 -2.060999
 6.616465e-02  5.339827 -0.016365 -1.188026
 2.856504e-02  2.755651  0.032895  3.202641
-2.830607e-02 -2.647289  0.031274  2.208142
 1.100534e-02  1.124585  0.037658  3.908150
-2.649168e-02 -2.301410 -0.055028 -3.991971
-5.063426e-02 -4.268307 -0.005052 -0.454122
 6.639946e-03  0.257722  0.058871  4.980844
-4.735727e-02 -4.342310  0.040794  3.756144
-1.128549e-02 -1.164106 -0.043351 -4.494175
-5.835157e-02 -4.067299  0.000670 -0.011987
-2.772745e-02 -2.783031 -0.007476 -0.653464
-5.049172e-02 -3.450524  0.007286  0.632811
-5.362587e-03 -0.413662  0.052902  3.875132
 3.255136e-02  3.339548  0.027336  2.788274
 1.264956e-02  1.211480 -0.053228 -4.871772
 2.902986e-02  2.456087 -0.037160 -3.347146
-2.017714e-02 -1.280722  0.070894  5.056180
 2.400631e-02  2.297616 -0.039100 -3.549869
 3.961696e-02  4.028392  0.019372  1.954066
-1.374990e-02 -1.465967  0.043024  4.293575
-5.849012e-03 -0.695084 -0.031899 -3.691829
-4.548204e-03 -0.362889 -0.054802 -4.086161
 1.877642e-02  1.920435  0.033701  3.453365
-3.439424e-02 -2.832607  0.041204  3.678263
-3.159828e-02 -3.115499  0.005068  0.481546
 1.108856e-02  0.771902 -0.027784 -2.881878
-1.240342e-02 -1.016433  0.043648  4.295446
-4.905579e-02 -3.327760 -0.017459 -1.521980
-2.306828e-02 -3.068600 -0.010817 -1.429278
 2.402549e-02  2.456249  0.040988  3.607328
-3.882791e-02 -4.033021  0.001358  0.168562
 3.519198e-02  3.215439 -0.018393 -1.819471
 1.856176e-02  1.681203  0.049797  4.608339
-2.625802e-02 -2.318725 -0.051246 -4.678627
 3.133463e-02  3.368464  0.011446  1.288125
-2.971817e-02 -3.592629 -0.006557 -0.788959
-3.051475e-03 -0.592159 -0.021586 -2.829556
-2.310752e-02 -2.551701 -0.026704 -2.880536
 1.606940e-02  0.978778  0.047929  3.782546
-3.663132e-02 -3.781345  0.014443  1.484184
 5.464572e-03  0.436713  0.043224  4.454727
-1.303239e-02 -1.349618  0.031650  3.451937
 5.595682e-02  3.914440  0.002966  0.308560
 4.019466e-02  3.253943 -0.045485 -3.249273
 4.208706e-02  4.005953 -0.014215 -1.416602
 8.574679e-03  0.862449  0.049778  4.917089
-1.430878e-02 -1.428298 -0.047183 -4.648531
 4.714870e-02  3.829777 -0.016431 -1.466782
 3.143473e-02  2.592575 -0.062037 -4.996093
 2.734257e-02  2.563952 -0.041392 -3.274451
 2.129952e-02  2.234420  0.029638  3.231819
 4.464200e-02  3.732956  0.026579  2.196552
 6.425850e-03  0.583217 -0.047302 -4.386866
-9.805951e-04 -0.133346 -0.037481 -3.866650
-3.824368e-02 -3.599794  0.013243  1.413323
-3.607989e-02 -3.189509 -0.016737 -1.622893
-4.242841e-02 -3.627852  0.009601  0.848616
 8.297740e-03  0.597597  0.059543  4.556857
-2.209426e-02 -2.035061  0.054746  4.243934
 1.004187e-02  0.969147 -0.037590 -3.566396
 2.469511e-02  1.794181  0.049852  3.749359
-2.608061e-02 -3.317055  0.009609  1.264665
-4.081734e-02 -4.124547  0.003765  0.416365
 2.067524e-02  2.336337 -0.027094 -3.067930
-3.106485e-02 -3.378400  0.018574  2.065363
-3.437776e-02 -3.092008  0.040760  3.923581
 2.012852e-02  1.962449 -0.038931 -3.834618
-5.613426e-02 -4.016406 -0.001590 -0.156243
 9.966298e-03  1.032684  0.043134  4.248821
 4.864197e-02  4.229566 -0.017646 -1.517759
-1.169506e-02 -1.416484 -0.025910 -3.166888
-3.966386e-02 -3.901738 -0.029506 -2.889354
 2.463667e-03  0.196786 -0.046001 -4.228811
 4.220184e-02  3.627637 -0.019198 -1.791015
-1.252661e-03 -0.058965 -0.050788 -4.392945
 4.698192e-02  3.380441  0.029993  2.346716
-1.146880e-02 -0.704003 -0.054553 -4.504656
-3.629392e-02 -3.080330 -0.030103 -2.662054
 8.758029e-03  0.804934  0.046448  4.534609
-2.695954e-02 -2.900131 -0.017669 -1.994400
 1.723850e-02  1.788913 -0.019907 -2.456625
-1.783649e-02 -1.573826  0.048499  3.772579
-3.046632e-02 -2.580457  0.044712  3.426805
 2.065090e-02  2.015396 -0.042594 -4.189117
 6.939361e-03  0.400046 -0.040912 -3.840475
-5.239058e-02 -4.154553 -0.033016 -2.914598
-2.741233e-02 -2.724810  0.029965  3.112289
 1.715705e-02  1.789191 -0.054023 -4.696349
 3.632399e-02  3.691780  0.021252  2.181534
-1.476844e-02 -1.399311  0.038099  3.672860
-6.008694e-03 -0.682258  0.032400  3.736739
-2.710331e-02 -2.654629 -0.030154 -3.072138
 4.364197e-02  3.521029 -0.029355 -2.480760
-5.593001e-02 -4.573615 -0.004701 -0.388114
-1.580173e-02 -1.417166  0.034409  3.675464
 3.359646e-02  3.247768  0.029430  2.660570
 6.976336e-03  0.515366  0.062863  5.272798
 2.250136e-02  1.981691  0.050161  4.602288
-2.768145e-02 -2.750937 -0.037380 -3.771461
 4.583130e-02  3.217669  0.032908  2.429380
 2.970934e-02  3.539581  0.012805  1.525644
-5.738406e-02 -4.060829 -0.003151 -0.273639
 3.056596e-02  2.713002  0.033996  3.042379
-1.386218e-02 -0.952366 -0.059768 -4.493526
-2.648074e-02 -2.734576 -0.028429 -2.957740
-3.766973e-02 -3.498858 -0.021558 -2.122304
-2.243744e-02 -2.264663 -0.021258 -2.387610
 2.042452e-02  2.166389 -0.033204 -3.487463
-6.947650e-02 -5.039368 -0.007051 -0.602930
-2.516929e-02 -2.362909  0.044581  3.981392
 4.835167e-03  0.327124 -0.049748 -3.854814
-4.650999e-02 -3.901052  0.003614  0.352303
 4.163690e-02  3.907088  0.001229  0.115136
-2.113735e-02 -2.093401 -0.032548 -3.235511
-4.998359e-03 -0.474700  0.052959  3.812808
 4.618525e-03  0.478408 -0.037103 -3.957569
-2.398308e-02 -2.874805 -0.015910 -1.911715
 1.834102e-03  0.136534  0.057656  4.404107
-5.590588e-02 -4.876991 -0.005614 -0.485245
 2.473269e-02  2.387713  0.026778  2.659140
 3.169754e-02  3.070719  0.022597  2.124850
-2.458610e-02 -2.508235  0.029991  2.761625
 4.161659e-02  4.000273 -0.026142 -2.423763
 6.849813e-03  0.838137 -0.026841 -3.274117
 5.433806e-03  0.668745 -0.054615 -4.452361
 4.146397e-02  3.848266  0.048250  4.349808
 5.007102e-02  3.907853 -0.006652 -0.602969
-6.102982e-04 -0.061315 -0.050239 -4.565131
 2.071462e-02  2.763614  0.004102  0.326011
-5.383569e-03 -0.446984 -0.046283 -3.863890
-2.575531e-02 -2.625949  0.034283  3.490134
 2.080615e-02  1.784869  0.054315  3.983097
 3.725957e-02  3.350480 -0.041387 -3.777760
 3.705233e-02  3.513034 -0.014528 -1.407885
 2.496325e-02  1.885566 -0.054342 -4.747847
-6.777276e-03 -0.776899 -0.045000 -3.884726
 4.074675e-02  3.543839 -0.039697 -3.513822
-3.296881e-02 -3.722985 -0.012943 -1.447960
-5.543900e-03 -0.551522 -0.046078 -4.629214
-5.543212e-03 -0.619131 -0.034878 -3.871066
 7.025699e-02  5.394410 -0.012878 -0.941627
-1.119559e-02 -1.276355 -0.044138 -4.513400
 4.336016e-02  3.767547  0.043068  3.214448
-3.297498e-02 -3.462019  0.015607  1.449057
-1.667995e-02 -1.834323  0.027734  3.127056
 3.788194e-02  3.723081  0.012898  1.270885
-3.907335e-02 -3.835062  0.006347  0.619413
-3.705883e-02 -3.142430  0.045504  3.925003
-5.001038e-03 -0.618532 -0.042850 -3.758511
-4.245219e-03 -0.306697  0.054059  3.907536
 3.637670e-02  3.899065  0.003721  0.402022
 3.483895e-02  3.638062  0.010169  1.078800
 1.716544e-03  0.171189 -0.037949 -3.760553
-5.318042e-02 -4.639851  0.013853  1.149048
 3.628685e-02  3.780852 -0.012540 -1.292734
-3.260673e-04 -0.162855  0.025170  3.156490
 9.055097e-04  0.120435 -0.046683 -4.525182
 6.120400e-03  0.717658 -0.054531 -5.278972
-3.029073e-02 -3.458199 -0.006291 -0.707594
-4.066445e-02 -2.785657  0.061916  4.767812
 1.989024e-02  2.326911 -0.025534 -2.825593
-2.084973e-02 -2.098138  0.032634  3.279293
 3.480764e-02  3.253855 -0.017708 -1.661227
 3.566173e-03  0.369459 -0.041987 -4.229984
-3.654748e-02 -3.299359  0.045516  3.930577
-5.388035e-02 -3.871995  0.004078  0.179380
-2.791991e-02 -2.699519 -0.033628 -2.537624
-3.449493e-02 -3.259121  0.006000  0.577282
-4.579993e-02 -4.473052  0.021105  2.065882
-4.252177e-02 -3.799928 -0.015153 -1.488187
-4.809481e-02 -4.536029 -0.012553 -1.186776
 6.408744e-02  4.494442  0.045141  2.582202
-3.883577e-02 -3.707053  0.001963  0.191235
 3.565227e-02  3.059724 -0.040054 -3.760967
-3.837927e-02 -3.094092 -0.039350 -2.962210
 1.286317e-02  0.870128 -0.062121 -4.546413
-9.864783e-03 -1.058905 -0.041751 -4.269937
-1.632300e-02 -1.295875 -0.085666 -5.814048
-3.528576e-02 -3.870839 -0.001643 -0.184250
 3.414271e-02  3.061034  0.038647  3.198521
-1.189605e-02 -0.714269 -0.070904 -5.647881
-3.675957e-02 -3.688202  0.013283  1.331550
 5.462486e-03  0.528568 -0.036565 -3.734485
-4.845924e-03 -0.466330 -0.042276 -4.103590
-6.009564e-02 -3.897873 -0.000964 -0.062593
 9.575139e-03  0.885442  0.041448  3.833527
 4.479475e-02  3.783476 -0.023436 -2.214650
 2.080660e-02  2.260771 -0.029625 -3.218053
 5.306795e-02  3.568307 -0.024855 -2.302669
 1.518136e-02  0.997352  0.079605  5.362682
-3.932750e-02 -4.153211  0.000674  0.095745
 4.553788e-02  3.113128 -0.040889 -2.903264
 3.133791e-02  3.255554  0.018900  1.937486
-4.251497e-02 -4.257010 -0.019276 -1.882501
 8.905814e-03  0.724475  0.047829  3.853542
 2.105693e-02  1.736174 -0.047515 -3.653618
-5.513243e-02 -4.929398 -0.001327 -0.084342
-5.911538e-03 -0.474237  0.049387  4.014398
-2.020950e-03 -0.165085 -0.049556 -4.101460
-4.111811e-02 -4.043414 -0.024979 -2.391041
-3.711702e-02 -3.673159  0.017135  1.688498
-1.190960e-02 -0.923125  0.068810  5.724451
-1.861299e-02 -2.089308 -0.020003 -2.400156
-3.518756e-02 -3.507846  0.021167  2.065295
 1.645921e-02  1.915589 -0.027894 -3.243680
-1.491452e-02 -1.640599 -0.032808 -3.638676
 3.176942e-02  3.447114 -0.016984 -1.842487
-4.390888e-03 -0.176467 -0.082838 -5.450008
 1.624173e-02  1.486193 -0.043845 -4.161857
-2.529957e-02 -2.622856 -0.028060 -2.898137
 6.257951e-02  5.078956  0.007598  0.679703
-1.723627e-02 -1.909506  0.031271  3.466614
-5.327411e-02 -3.854441 -0.005274 -0.382602
 2.340810e-02  2.356785 -0.032130 -3.257335
 3.667761e-02  2.892446 -0.052049 -4.261115
-1.381250e-02 -1.258703  0.062347  5.055684
 3.664259e-02  3.589821  0.015545  1.542643
-9.106319e-03 -0.975014 -0.037254 -4.060274
 2.803969e-02  3.342454  0.005557  0.512350
-3.191835e-02 -3.097498 -0.024779 -2.406385
-6.384590e-02 -5.049818 -0.015822 -1.031121
-4.516652e-02 -3.935657  0.011586  1.318512
-2.987420e-02 -2.122851 -0.057093 -4.332679
